decimal, binary
46725, 1011011010000101
30147, 111010111000011
56039, 1101101011100111
6957, 1101100101101
19615, 100110010011111
24038, 101110111100110
40738, 1001111100100010
53292, 1101000000101100
8121, 1111110111001
20672, 101000011000000
45343, 1011000100011111
48935, 1011111100100111
15897, 11111000011001
38642, 1001011011110010
4765, 1001010011101
28893, 111000011011101
51006, 1100011100111110
41112, 1010000010011000
35383, 1000101000110111
57766, 1110000110100110
16753, 100000101110001
14340, 11100000000100
62617, 1111010010011001
56699, 1101110101111011
62650, 1111010010111010
57569, 1110000011100001
49362, 1100000011010010
6838, 1101010110110
26389, 110011100010101
34252, 1000010111001100
19098, 100101010011010
20514, 101000000100010
64979, 1111110111010011
28011, 110110101101011
54697, 1101010110101001
27682, 110110000100010
31156, 111100110110100
41576, 1010001001101000
18772, 100100101010100
42598, 1010011001100110
58504, 1110010010001000
21947, 101010110111011
31071, 111100101011111
29930, 111010011101010
58292, 1110001110110100
17045, 100001010010101
4973, 1001101101101
49591, 1100000110110111
7190, 1110000010110
23992, 101110110111000
8414, 10000011011110
50927, 1100011011101111
2899, 101101010011
1108, 10001010100
51293, 1100100001011101
30874, 111100010011010
21799, 101010100100111
23661, 101110001101101
61570, 1111000010000010
61795, 1111000101100011
37537, 1001001010100001
18671, 100100011101111
18253, 100011101001101
33414, 1000001010000110
54809, 1101011000011001
63322, 1111011101011010
42112, 1010010010000000
14176, 11011101100000
29034, 111000101101010
29001, 111000101001001
62580, 1111010001110100
4912, 1001100110000
53157, 1100111110100101
8570, 10000101111010
6122, 1011111101010
2378, 100101001010
26565, 110011111000101
58466, 1110010001100010
2768, 101011010000
61737, 1111000100101001
3144, 110001001000
26240, 110011010000000
24767, 110000010111111
28888, 111000011011000
12222, 10111110111110
17452, 100010000101100
29971, 111010100010011
37469, 1001001001011101
55478, 1101100010110110
11540, 10110100010100
34134, 1000010101010110
14300, 11011111011100
19031, 100101001010111
14892, 11101000101100
8303, 10000001101111
41881, 1010001110011001
31829, 111110001010101
49581, 1100000110101101
30265, 111011000111001
9732, 10011000000100
53676, 1101000110101100
27298, 110101010100010
64471, 1111101111010111
15909, 11111000100101
7445, 1110100010101
7778, 1111001100010
24189, 101111001111101
41241, 1010000100011001
58887, 1110011000000111
28206, 110111000101110
1725, 11010111101
52920, 1100111010111000
55209, 1101011110101001
54959, 1101011010101111
16505, 100000001111001
31875, 111110010000011
25855, 110010011111111
63808, 1111100101000000
63911, 1111100110100111
55409, 1101100001110001
3447, 110101110111
4508, 1000110011100
26110, 110010111111110
27985, 110110101010001
56803, 1101110111100011
32829, 1000000000111101
51584, 1100100110000000
30598, 111011110000110
50151, 1100001111100111
7002, 1101101011010
8942, 10001011101110
5699, 1011001000011
9147, 10001110111011
53833, 1101001001001001
64228, 1111101011100100
8438, 10000011110110
42344, 1010010101101000
12229, 10111111000101
63379, 1111011110010011
15234, 11101110000010
50652, 1100010111011100
38051, 1001010010100011
46231, 1011010010010111
2191, 100010001111
46084, 1011010000000100
482, 111100010
58985, 1110011001101001
2120, 100001001000
54062, 1101001100101110
43050, 1010100000101010
27213, 110101001001101
29936, 111010011110000
45493, 1011000110110101
2656, 101001100000
41548, 1010001001001100
22784, 101100100000000
1416, 10110001000
53747, 1101000111110011
49524, 1100000101110100
4628, 1001000010100
27682, 110110000100010
54824, 1101011000101000
16261, 11111110000101
38817, 1001011110100001
9758, 10011000011110
38102, 1001010011010110
12489, 11000011001001
2528, 100111100000
36071, 1000110011100111
40148, 1001110011010100
17684, 100010100010100
19303, 100101101100111
38515, 1001011001110011
47435, 1011100101001011
16829, 100000110111101
9347, 10010010000011
29757, 111010000111101
28397, 110111011101101
37082, 1001000011011010
54786, 1101011000000010
19988, 100111000010100
40002, 1001110001000010
56659, 1101110101010011
49083, 1011111110111011
970, 1111001010
37334, 1001000111010110
32696, 111111110111000
65120, 1111111001100000
26848, 110100011100000
39868, 1001101110111100
12577, 11000100100001
39170, 1001100100000010
32889, 1000000001111001
39804, 1001101101111100
14189, 11011101101101
50734, 1100011000101110
34297, 1000010111111001
50557, 1100010101111101
21057, 101001001000001
25655, 110010000110111
1753, 11011011001
49292, 1100000010001100
47776, 1011101010100000
28964, 111000100100100
17087, 100001010111111
21071, 101001001001111
35013, 1000100011000101
49380, 1100000011100100
64052, 1111101000110100
10271, 10100000011111
48908, 1011111100001100
23525, 101101111100101
27930, 110110100011010
58054, 1110001011000110
30362, 111011010011010
60444, 1110110000011100
22231, 101011011010111
47595, 1011100111101011
42972, 1010011111011100
35913, 1000110001001001
12360, 11000001001000
20808, 101000101001000
16596, 100000011010100
3219, 110010010011
17129, 100001011101001
61792, 1111000101100000
39824, 1001101110010000
18007, 100011001010111
59294, 1110011110011110
32059, 111110100111011
12151, 10111101110111
64009, 1111101000001001
53768, 1101001000001000
53924, 1101001010100100
57631, 1110000100011111
27167, 110101000011111
13823, 11010111111111
42525, 1010011000011101
41630, 1010001010011110
28971, 111000100101011
27499, 110101101101011
11100, 10101101011100
59247, 1110011101101111
27668, 110110000010100
18588, 100100010011100
33073, 1000000100110001
17168, 100001100010000
15718, 11110101100110
28699, 111000000011011
10201, 10011111011001
12291, 11000000000011
29774, 111010001001110
21764, 101010100000100
31524, 111101100100100
16477, 100000001011101
19620, 100110010100100
21408, 101001110100000
39966, 1001110000011110
16366, 11111111101110
9862, 10011010000110
30967, 111100011110111
41269, 1010000100110101
20572, 101000001011100
44086, 1010110000110110
10499, 10100100000011
30705, 111011111110001
37270, 1001000110010110
56210, 1101101110010010
64529, 1111110000010001
22361, 101011101011001
25352, 110001100001000
17149, 100001011111101
4611, 1001000000011
51169, 1100011111100001
5678, 1011000101110
43358, 1010100101011110
7424, 1110100000000
17379, 100001111100011
23674, 101110001111010
24659, 110000001010011
19937, 100110111100001
48119, 1011101111110111
24365, 101111100101101
2810, 101011111010
56134, 1101101101000110
453, 111000101
27039, 110100110011111
16282, 11111110011010
48835, 1011111011000011
52382, 1100110010011110
22569, 101100000101001
14038, 11011011010110
63123, 1111011010010011
4110, 1000000001110
50724, 1100011000100100
56970, 1101111010001010
40660, 1001111011010100
26903, 110100100010111
60577, 1110110010100001
61582, 1111000010001110
23840, 101110100100000
27938, 110110100100010
30298, 111011001011010
12535, 11000011110111
14873, 11101000011001
2174, 100001111110
33364, 1000001001010100
30195, 111010111110011
1555, 11000010011
4406, 1000100110110
47870, 1011101011111110
24107, 101111000101011
17830, 100010110100110
59080, 1110011011001000
107, 1101011
7232, 1110001000000
41960, 1010001111101000
22757, 101100011100101
48599, 1011110111010111
28073, 110110110101001
33836, 1000010000101100
48497, 1011110101110001
46861, 1011011100001101
55273, 1101011111101001
48780, 1011111010001100
24538, 101111111011010
64153, 1111101010011001
57932, 1110001001001100
41924, 1010001111000100
44804, 1010111100000100
28752, 111000001010000
12333, 11000000101101
52089, 1100101101111001
21484, 101001111101100
43425, 1010100110100001
34479, 1000011010101111
8775, 10001001000111
31931, 111110010111011
15137, 11101100100001
60680, 1110110100001000
20227, 100111100000011
14022, 11011011000110
59861, 1110100111010101
45206, 1011000010010110
16697, 100000100111001
23414, 101101101110110
28976, 111000100110000
57241, 1101111110011001
39655, 1001101011100111
33302, 1000001000010110
51475, 1100100100010011
31127, 111100110010111
12867, 11001001000011
8174, 1111111101110
44478, 1010110110111110
58974, 1110011001011110
13945, 11011001111001
27604, 110101111010100
52511, 1100110100011111
4351, 1000011111111
31003, 111100100011011
1878, 11101010110
37837, 1001001111001101
64300, 1111101100101100
59890, 1110100111110010
54462, 1101010010111110
61297, 1110111101110001
29310, 111001001111110
14477, 11100010001101
39198, 1001100100011110
2058, 100000001010
61594, 1111000010011010
25983, 110010101111111
50900, 1100011011010100
31000, 111100100011000
4807, 1001011000111
37621, 1001001011110101
35401, 1000101001001001
25361, 110001100010001
64047, 1111101000101111
23833, 101110100011001
1881, 11101011001
17751, 100010101010111
3277, 110011001101
30066, 111010101110010
14844, 11100111111100
42819, 1010011101000011
14913, 11101001000001
41825, 1010001101100001
15201, 11101101100001
37004, 1001000010001100
36076, 1000110011101100
4740, 1001010000100
18123, 100011011001011
43233, 1010100011100001
3890, 111100110010
2900, 101101010100
2812, 101011111100
59885, 1110100111101101
58854, 1110010111100110
26770, 110100010010010
24576, 110000000000000
44733, 1010111010111101
61781, 1111000101010101
57721, 1110000101111001
41190, 1010000011100110
41272, 1010000100111000
42683, 1010011010111011
54358, 1101010001010110
58703, 1110010101001111
25975, 110010101110111
53556, 1101000100110100
56783, 1101110111001111
41790, 1010001100111110
22526, 101011111111110
24481, 101111110100001
18952, 100101000001000
52941, 1100111011001101
57532, 1110000010111100
63879, 1111100110000111
32947, 1000000010110011
51580, 1100100101111100
33481, 1000001011001001
26438, 110011101000110
29322, 111001010001010
36399, 1000111000101111
61761, 1111000101000001
63268, 1111011100100100
62574, 1111010001101110
18370, 100011111000010
10663, 10100110100111
37046, 1001000010110110
20238, 100111100001110
32144, 111110110010000
62427, 1111001111011011
5405, 1010100011101
59208, 1110011101001000
14656, 11100101000000
56973, 1101111010001101
27194, 110101000111010
31015, 111100100100111
43182, 1010100010101110
54701, 1101010110101101
28021, 110110101110101
53649, 1101000110010001
24328, 101111100001000
22509, 101011111101101
39127, 1001100011010111
37686, 1001001100110110
41153, 1010000011000001
40529, 1001111001010001
58636, 1110010100001100
2156, 100001101100
15223, 11101101110111
17191, 100001100100111
24343, 101111100010111
43196, 1010100010111100
51458, 1100100100000010
57298, 1101111111010010
565, 1000110101
34948, 1000100010000100
16691, 100000100110011
32319, 111111000111111
37628, 1001001011111100
17500, 100010001011100
4014, 111110101110
57997, 1110001010001101
30209, 111011000000001
45429, 1011000101110101
54989, 1101011011001101
3532, 110111001100
22317, 101011100101101
45661, 1011001001011101
11885, 10111001101101
6820, 1101010100100
49559, 1100000110010111
49227, 1100000001001011
20668, 101000010111100
17667, 100010100000011
44248, 1010110011011000
50126, 1100001111001110
50583, 1100010110010111
40276, 1001110101010100
36733, 1000111101111101
33565, 1000001100011101
2740, 101010110100
28453, 110111100100101
58696, 1110010101001000
20133, 100111010100101
33842, 1000010000110010
52588, 1100110101101100
36880, 1001000000010000
54087, 1101001101000111
4085, 111111110101
60250, 1110101101011010
52068, 1100101101100100
24308, 101111011110100
24575, 101111111111111
39893, 1001101111010101
17880, 100010111011000
10366, 10100001111110
62926, 1111010111001110
12220, 10111110111100
44635, 1010111001011011
11731, 10110111010011
18420, 100011111110100
2935, 101101110111
16578, 100000011000010
54743, 1101010111010111
52053, 1100101101010101
60545, 1110110010000001
8128, 1111111000000
41287, 1010000101000111
62513, 1111010000110001
39925, 1001101111110101
61963, 1111001000001011
9021, 10001100111101
3973, 111110000101
33465, 1000001010111001
17651, 100010011110011
12871, 11001001000111
13605, 11010100100101
24147, 101111001010011
3354, 110100011010
39430, 1001101000000110
29359, 111001010101111
29368, 111001010111000
64029, 1111101000011101
15349, 11101111110101
13992, 11011010101000
36702, 1000111101011110
21964, 101010111001100
50138, 1100001111011010
20889, 101000110011001
12585, 11000100101001
25520, 110001110110000
33003, 1000000011101011
11091, 10101101010011
9803, 10011001001011
30521, 111011100111001
55332, 1101100000100100
15023, 11101010101111
64582, 1111110001000110
20850, 101000101110010
35035, 1000100011011011
6840, 1101010111000
12142, 10111101101110
5804, 1011010101100
17856, 100010111000000
1018, 1111111010
59032, 1110011010011000
13618, 11010100110010
61048, 1110111001111000
38460, 1001011000111100
16925, 100001000011101
1859, 11101000011
50423, 1100010011110111
34479, 1000011010101111
27567, 110101110101111
41220, 1010000100000100
64701, 1111110010111101
59772, 1110100101111100
5925, 1011100100101
54363, 1101010001011011
59567, 1110100010101111
18575, 100100010001111
60815, 1110110110001111
65457, 1111111110110001
52961, 1100111011100001
6398, 1100011111110
55323, 1101100000011011
1565, 11000011101
7924, 1111011110100
34999, 1000100010110111
20346, 100111101111010
47868, 1011101011111100
29291, 111001001101011
38709, 1001011100110101
434, 110110010
23641, 101110001011001
19448, 100101111111000
34954, 1000100010001010
19911, 100110111000111
53675, 1101000110101011
10595, 10100101100011
35195, 1000100101111011
2953, 101110001001
27256, 110101001111000
56345, 1101110000011001
4319, 1000011011111
38769, 1001011101110001
33308, 1000001000011100
52868, 1100111010000100
12841, 11001000101001
63498, 1111100000001010
21897, 101010110001001
37644, 1001001100001100
40910, 1001111111001110
14589, 11100011111101
23570, 101110000010010
553, 1000101001
52620, 1100110110001100
29400, 111001011011000
47842, 1011101011100010
63668, 1111100010110100
33669, 1000001110000101
32597, 111111101010101
9416, 10010011001000
15065, 11101011011001
54975, 1101011010111111
21006, 101001000001110
40680, 1001111011101000
13825, 11011000000001
42673, 1010011010110001
14126, 11011100101110
48880, 1011111011110000
16230, 11111101100110
29620, 111001110110100
21925, 101010110100101
34698, 1000011110001010
49789, 1100001001111101
18318, 100011110001110
7699, 1111000010011
26999, 110100101110111
37950, 1001010000111110
24812, 110000011101100
35979, 1000110010001011
33481, 1000001011001001
53481, 1101000011101001
30912, 111100011000000
46073, 1011001111111001
48280, 1011110010011000
21737, 101010011101001
49337, 1100000010111001
43596, 1010101001001100
36328, 1000110111101000
48015, 1011101110001111
53035, 1100111100101011
31829, 111110001010101
5344, 1010011100000
7761, 1111001010001
14810, 11100111011010
58988, 1110011001101100
14717, 11100101111101
54155, 1101001110001011
63739, 1111100011111011
29773, 111010001001101
2706, 101010010010
982, 1111010110
54207, 1101001110111111
29508, 111001101000100
48168, 1011110000101000
42547, 1010011000110011
57885, 1110001000011101
63890, 1111100110010010
59645, 1110100011111101
30844, 111100001111100
62810, 1111010101011010
37159, 1001000100100111
28783, 111000001101111
61316, 1110111110000100
20872, 101000110001000
13259, 11001111001011
46306, 1011010011100010
16065, 11111011000001
29200, 111001000010000
5870, 1011011101110
47060, 1011011111010100
30572, 111011101101100
32668, 111111110011100
7821, 1111010001101
31696, 111101111010000
26250, 110011010001010
56766, 1101110110111110
22052, 101011000100100
27954, 110110100110010
41397, 1010000110110101
59139, 1110011100000011
44036, 1010110000000100
44858, 1010111100111010
44567, 1010111000010111
3138, 110001000010
3392, 110101000000
35742, 1000101110011110
53737, 1101000111101001
43799, 1010101100010111
35588, 1000101100000100
7019, 1101101101011
50424, 1100010011111000
36441, 1000111001011001
1975, 11110110111
20509, 101000000011101
47083, 1011011111101011
9532, 10010100111100
52275, 1100110000110011
57790, 1110000110111110
47752, 1011101010001000
18410, 100011111101010
25470, 110001101111110
48653, 1011111000001101
6705, 1101000110001
46790, 1011011011000110
5824, 1011011000000
22796, 101100100001100
64482, 1111101111100010
58474, 1110010001101010
25196, 110001001101100
58867, 1110010111110011
1559, 11000010111
40307, 1001110101110011
27240, 110101001101000
10755, 10101000000011
21949, 101010110111101
39110, 1001100011000110
24234, 101111010101010
15270, 11101110100110
18122, 100011011001010
16797, 100000110011101
7335, 1110010100111
922, 1110011010
3249, 110010110001
11796, 10111000010100
7387, 1110011011011
13486, 11010010101110
39158, 1001100011110110
14224, 11011110010000
37691, 1001001100111011
22948, 101100110100100
26755, 110100010000011
28010, 110110101101010
30563, 111011101100011
7093, 1101110110101
28497, 110111101010001
11341, 10110001001101
31757, 111110000001101
39822, 1001101110001110
35647, 1000101100111111
64139, 1111101010001011
26071, 110010111010111
6396, 1100011111100
8888, 10001010111000
15911, 11111000100111
46484, 1011010110010100
45791, 1011001011011111
20628, 101000010010100
31000, 111100100011000
12031, 10111011111111
985, 1111011001
30313, 111011001101001
12846, 11001000101110
20740, 101000100000100
28807, 111000010000111
24345, 101111100011001
21958, 101010111000110
13474, 11010010100010
43124, 1010100001110100
45818, 1011001011111010
50642, 1100010111010010
27654, 110110000000110
16143, 11111100001111
3531, 110111001011
27525, 110101110000101
42932, 1010011110110100
40392, 1001110111001000
17094, 100001011000110
42820, 1010011101000100
131, 10000011
23642, 101110001011010
31564, 111101101001100
58476, 1110010001101100
40444, 1001110111111100
17623, 100010011010111
29408, 111001011100000
57961, 1110001001101001
25511, 110001110100111
26610, 110011111110010
61729, 1111000100100001
32946, 1000000010110010
5378, 1010100000010
1291, 10100001011
17595, 100010010111011
14320, 11011111110000
22067, 101011000110011
15653, 11110100100101
32470, 111111011010110
12071, 10111100100111
9458, 10010011110010
60649, 1110110011101001
48337, 1011110011010001
16846, 100000111001110
9640, 10010110101000
65073, 1111111000110001
51778, 1100101001000010
16328, 11111111001000
5427, 1010100110011
32644, 111111110000100
7962, 1111100011010
53047, 1100111100110111
22618, 101100001011010
56528, 1101110011010000
14921, 11101001001001
57878, 1110001000010110
65162, 1111111010001010
17817, 100010110011001
49853, 1100001010111101
40337, 1001110110010001
20644, 101000010100100
50635, 1100010111001011
21347, 101001101100011
48712, 1011111001001000
49110, 1011111111010110
52247, 1100110000010111
9339, 10010001111011
1735, 11011000111
5150, 1010000011110
4688, 1001001010000
44499, 1010110111010011
3982, 111110001110
7757, 1111001001101
31077, 111100101100101
49009, 1011111101110001
18996, 100101000110100
34536, 1000011011101000
13552, 11010011110000
61478, 1111000000100110
5533, 1010110011101
1926, 11110000110
42938, 1010011110111010
21693, 101010010111101
8143, 1111111001111
51300, 1100100001100100
31938, 111110011000010
32475, 111111011011011
14725, 11100110000101
19984, 100111000010000
56496, 1101110010110000
9966, 10011011101110
8635, 10000110111011
4259, 1000010100011
63930, 1111100110111010
11672, 10110110011000
11464, 10110011001000
2939, 101101111011
58646, 1110010100010110
29420, 111001011101100
18758, 100100101000110
32345, 111111001011001
1495, 10111010111
36474, 1000111001111010
38301, 1001010110011101
21837, 101010101001101
35685, 1000101101100101
47187, 1011100001010011
21836, 101010101001100
31107, 111100110000011
32851, 1000000001010011
47936, 1011101101000000
33324, 1000001000101100
60425, 1110110000001001
38183, 1001010100100111
5060, 1001111000100
27059, 110100110110011
30205, 111010111111101
47613, 1011100111111101
33297, 1000001000010001
43796, 1010101100010100
40398, 1001110111001110
49989, 1100001101000101
23914, 101110101101010
38775, 1001011101110111
41380, 1010000110100100
50616, 1100010110111000
38768, 1001011101110000
29441, 111001100000001
27502, 110101101101110
21, 10101
15023, 11101010101111
42609, 1010011001110001
54808, 1101011000011000
5530, 1010110011010
21370, 101001101111010
54714, 1101010110111010
13787, 11010111011011
17628, 100010011011100
29593, 111001110011001
62309, 1111001101100101
22619, 101100001011011
25951, 110010101011111
1769, 11011101001
27097, 110100111011001
56617, 1101110100101001
23850, 101110100101010
54333, 1101010000111101
11454, 10110010111110
3481, 110110011001
24225, 101111010100001
5262, 1010010001110
21707, 101010011001011
1735, 11011000111
21622, 101010001110110
26598, 110011111100110
22564, 101100000100100
48765, 1011111001111101
43857, 1010101101010001
137, 10001001
37711, 1001001101001111
12990, 11001010111110
2871, 101100110111
57494, 1110000010010110
3956, 111101110100
46590, 1011010111111110
5479, 1010101100111
42343, 1010010101100111
29284, 111001001100100
14757, 11100110100101
60501, 1110110001010101
18663, 100100011100111
44158, 1010110001111110
33208, 1000000110111000
28972, 111000100101100
54940, 1101011010011100
36800, 1000111111000000
8507, 10000100111011
50047, 1100001101111111
54565, 1101010100100101
37816, 1001001110111000
41380, 1010000110100100
38054, 1001010010100110
54907, 1101011001111011
51837, 1100101001111101
5650, 1011000010010
24730, 110000010011010
49825, 1100001010100001
57656, 1110000100111000
49022, 1011111101111110
51443, 1100100011110011
38846, 1001011110111110
22175, 101011010011111
52656, 1100110110110000
39309, 1001100110001101
55991, 1101101010110111
20479, 100111111111111
31918, 111110010101110
57440, 1110000001100000
19202, 100101100000010
47291, 1011100010111011
38714, 1001011100111010
15622, 11110100000110
22781, 101100011111101
18750, 100100100111110
19617, 100110010100001
27072, 110100111000000
1057, 10000100001
36685, 1000111101001101
15147, 11101100101011
11252, 10101111110100
57196, 1101111101101100
24770, 110000011000010
25132, 110001000101100
11372, 10110001101100
32088, 111110101011000
64135, 1111101010000111
10158, 10011110101110
11744, 10110111100000
20775, 101000100100111
8807, 10001001100111
26317, 110011011001101
49642, 1100000111101010
31176, 111100111001000
32092, 111110101011100
59014, 1110011010000110
51698, 1100100111110010
23035, 101100111111011
22798, 101100100001110
54778, 1101010111111010
34786, 1000011111100010
61775, 1111000101001111
23251, 101101011010011
35044, 1000100011100100
26092, 110010111101100
38380, 1001010111101100
21556, 101010000110100
10495, 10100011111111
15307, 11101111001011
60950, 1110111000010110
26812, 110100010111100
29959, 111010100000111
41384, 1010000110101000
27052, 110100110101100
4760, 1001010011000
2429, 100101111101
38156, 1001010100001100
27672, 110110000011000
11383, 10110001110111
18595, 100100010100011
44243, 1010110011010011
13380, 11010001000100
30181, 111010111100101
57248, 1101111110100000
15232, 11101110000000
30232, 111011000011000
18143, 100011011011111
27119, 110100111101111
38185, 1001010100101001
41468, 1010000111111100
54875, 1101011001011011
5733, 1011001100101
47834, 1011101011011010
10105, 10011101111001
9587, 10010101110011
31985, 111110011110001
27885, 110110011101101
25887, 110010100011111
57734, 1110000110000110
48122, 1011101111111010
56238, 1101101110101110
6877, 1101011011101
56780, 1101110111001100
61418, 1110111111101010
3066, 101111111010
10489, 10100011111001
37363, 1001000111110011
54001, 1101001011110001
37435, 1001001000111011
39307, 1001100110001011
6150, 1100000000110
54077, 1101001100111101
25929, 110010101001001
62176, 1111001011100000
49527, 1100000101110111
2539, 100111101011
2811, 101011111011
42364, 1010010101111100
21269, 101001100010101
48930, 1011111100100010
30082, 111010110000010
16161, 11111100100001
13586, 11010100010010
50198, 1100010000010110
19980, 100111000001100
23267, 101101011100011
1276, 10011111100
27034, 110100110011010
19480, 100110000011000
59386, 1110011111111010
54312, 1101010000101000
21723, 101010011011011
2831, 101100001111
9637, 10010110100101
58518, 1110010010010110
45417, 1011000101101001
41439, 1010000111011111
52339, 1100110001110011
5216, 1010001100000
47263, 1011100010011111
38162, 1001010100010010
5358, 1010011101110
42055, 1010010001000111
23574, 101110000010110
32412, 111111010011100
58506, 1110010010001010
3088, 110000010000
32587, 111111101001011
16577, 100000011000001
50379, 1100010011001011
50344, 1100010010101000
56381, 1101110000111101
34885, 1000100001000101
36354, 1000111000000010
50201, 1100010000011001
23245, 101101011001101
33831, 1000010000100111
39172, 1001100100000100
42653, 1010011010011101
37728, 1001001101100000
52749, 1100111000001101
54561, 1101010100100001
52635, 1100110110011011
50955, 1100011100001011
21932, 101010110101100
31596, 111101101101100
33611, 1000001101001011
19461, 100110000000101
16572, 100000010111100
42883, 1010011110000011
33497, 1000001011011001
52882, 1100111010010010
53081, 1100111101011001
9458, 10010011110010
20096, 100111010000000
3607, 111000010111
39629, 1001101011001101
12598, 11000100110110
43950, 1010101110101110
4791, 1001010110111
35043, 1000100011100011
22937, 101100110011001
17496, 100010001011000
20827, 101000101011011
1685, 11010010101
49731, 1100001001000011
9343, 10010001111111
16267, 11111110001011
4803, 1001011000011
52745, 1100111000001001
56043, 1101101011101011
9248, 10010000100000
3452, 110101111100
39499, 1001101001001011
42952, 1010011111001000
55386, 1101100001011010
33175, 1000000110010111
23126, 101101001010110
52057, 1100101101011001
47937, 1011101101000001
55074, 1101011100100010
7400, 1110011101000
43680, 1010101010100000
15029, 11101010110101
50785, 1100011001100001
35571, 1000101011110011
24804, 110000011100100
42816, 1010011101000000
15781, 11110110100101
56809, 1101110111101001
9040, 10001101010000
35034, 1000100011011010
37912, 1001010000011000
51395, 1100100011000011
14275, 11011111000011
7350, 1110010110110
36391, 1000111000100111
20959, 101000111011111
12258, 10111111100010
58110, 1110001011111110
28188, 110111000011100
18929, 100100111110001
17556, 100010010010100
47157, 1011100000110101
11045, 10101100100101
6645, 1100111110101
63538, 1111100000110010
21474, 101001111100010
20676, 101000011000100
20431, 100111111001111
10644, 10100110010100
41198, 1010000011101110
63806, 1111100100111110
16831, 100000110111111
56400, 1101110001010000
52352, 1100110010000000
47891, 1011101100010011
5319, 1010011000111
35973, 1000110010000101
65, 1000001
22722, 101100011000010
34280, 1000010111101000
54664, 1101010110001000
21264, 101001100010000
16421, 100000000100101
51449, 1100100011111001
5531, 1010110011011
29640, 111001111001000
54776, 1101010111111000
20797, 101000100111101
55661, 1101100101101101
12695, 11000110010111
11208, 10101111001000
22580, 101100000110100
17544, 100010010001000
59893, 1110100111110101
30138, 111010110111010
4954, 1001101011010
31957, 111110011010101
53955, 1101001011000011
55954, 1101101010010010
3664, 111001010000
30241, 111011000100001
17062, 100001010100110
45313, 1011000100000001
9157, 10001111000101
55419, 1101100001111011
56926, 1101111001011110
62629, 1111010010100101
8314, 10000001111010
49103, 1011111111001111
8253, 10000000111101
46859, 1011011100001011
55686, 1101100110000110
25391, 110001100101111
31187, 111100111010011
24366, 101111100101110
64641, 1111110010000001
63174, 1111011011000110
2271, 100011011111
8140, 1111111001100
32, 100000
5703, 1011001000111
16670, 100000100011110
44583, 1010111000100111
8242, 10000000110010
59498, 1110100001101010
35300, 1000100111100100
21732, 101010011100100
45379, 1011000101000011
54869, 1101011001010101
34023, 1000010011100111
48236, 1011110001101100
49574, 1100000110100110
8145, 1111111010001
21408, 101001110100000
57342, 1101111111111110
44582, 1010111000100110
54228, 1101001111010100
27765, 110110001110101
35928, 1000110001011000
10018, 10011100100010
35833, 1000101111111001
37982, 1001010001011110
39157, 1001100011110101
56191, 1101101101111111
61257, 1110111101001001
52465, 1100110011110001
37045, 1001000010110101
6524, 1100101111100
59217, 1110011101010001
64291, 1111101100100011
21246, 101001011111110
28798, 111000001111110
26494, 110011101111110
6560, 1100110100000
1600, 11001000000
11714, 10110111000010
33276, 1000000111111100
51517, 1100100100111101
31259, 111101000011011
13151, 11001101011111
54515, 1101010011110011
57728, 1110000110000000
62775, 1111010100110111
32709, 111111111000101
31946, 111110011001010
11695, 10110110101111
20129, 100111010100001
52357, 1100110010000101
7310, 1110010001110
54122, 1101001101101010
26318, 110011011001110
26150, 110011000100110
31653, 111101110100101
31653, 111101110100101
27755, 110110001101011
40192, 1001110100000000
16871, 100000111100111
11554, 10110100100010
35280, 1000100111010000
58749, 1110010101111101
36121, 1000110100011001
15312, 11101111010000
62772, 1111010100110100
34305, 1000011000000001
43328, 1010100101000000
41432, 1010000111011000
51760, 1100101000110000
4064, 111111100000
19684, 100110011100100
58879, 1110010111111111
8657, 10000111010001
28568, 110111110011000
4564, 1000111010100
16692, 100000100110100
34056, 1000010100001000
28212, 110111000110100
12434, 11000010010010
47283, 1011100010110011
41750, 1010001100010110
45326, 1011000100001110
25094, 110001000000110
36581, 1000111011100101
63035, 1111011000111011
31381, 111101010010101
18437, 100100000000101
29938, 111010011110010
55036, 1101011011111100
46223, 1011010010001111
52673, 1100110111000001
50322, 1100010010010010
32802, 1000000000100010
30181, 111010111100101
64770, 1111110100000010
24111, 101111000101111
11436, 10110010101100
38539, 1001011010001011
43185, 1010100010110001
25785, 110010010111001
43566, 1010101000101110
35320, 1000100111111000
27817, 110110010101001
211, 11010011
43028, 1010100000010100
37796, 1001001110100100
64176, 1111101010110000
58355, 1110001111110011
11982, 10111011001110
24370, 101111100110010
28283, 110111001111011
33549, 1000001100001101
41436, 1010000111011100
17626, 100010011011010
18653, 100100011011101
18623, 100100010111111
32688, 111111110110000
63723, 1111100011101011
289, 100100001
58997, 1110011001110101
31044, 111100101000100
24431, 101111101101111
30255, 111011000101111
31225, 111100111111001
48337, 1011110011010001
55312, 1101100000010000
21592, 101010001011000
14556, 11100011011100
2919, 101101100111
62610, 1111010010010010
7547, 1110101111011
478, 111011110
18014, 100011001011110
45356, 1011000100101100
9093, 10001110000101
2436, 100110000100
6326, 1100010110110
5311, 1010010111111
37059, 1001000011000011
40694, 1001111011110110
2927, 101101101111
14366, 11100000011110
47845, 1011101011100101
23054, 101101000001110
10318, 10100001001110
25603, 110010000000011
65157, 1111111010000101
42152, 1010010010101000
27447, 110101100110111
15650, 11110100100010
2727, 101010100111
54751, 1101010111011111
43660, 1010101010001100
216, 11011000
12338, 11000000110010
